opportunity_id,account_name,rep_name,manager,rep_tier,stage,industry,region,product,deal_value,created_date,close_date,time_to_close_days,last_activity_date,calls_made,emails_sent,meetings_held,forecast_close_rate,actual_close_rate,fiscal_year,fiscal_quarter
OPP-017014,Account_00494,Rep_014,Manager_07,Mid,Negotiation/Review,Healthcare,North America,Professional Services,40288.58,2024-09-08,2024-10-19,41,2024-10-14,18,16,4,0.5179,0.3858,2024,3
OPP-017015,Account_03910,Rep_049,Manager_07,Low,Qualification,Education,APAC,Pro Plan,44778.84,2024-06-01,2024-10-03,124,2024-09-17,8,29,5,0.3893,0.3385,2024,2
OPP-017016,Account_06593,Rep_047,Manager_05,Low,Qualification,Technology,LATAM,Add-On Services,9366.97,2023-08-10,2023-11-30,112,2023-10-24,3,27,5,0.3446,0.2542,2023,3
OPP-017017,Account_05210,Rep_013,Manager_06,Mid,Closed Lost,Manufacturing,LATAM,Starter Pack,10778.22,2024-05-25,2024-06-19,25,2024-05-30,3,3,6,0.4878,0.5177,2024,2
OPP-017018,Account_03780,Rep_046,Manager_04,Low,Value Proposition,Media,APAC,Add-On Services,16086.9,2023-12-06,2024-03-10,95,2024-02-24,6,13,7,0.4026,0.4608,2023,4
OPP-017019,Account_07640,Rep_002,Manager_02,Top,Closed Won,Education,LATAM,Enterprise Suite,100312.23,2023-12-11,2023-12-24,13,2023-12-19,11,27,6,0.791,0.5687,2023,4
OPP-017020,Account_06497,Rep_007,Manager_07,Top,Closed Lost,Real Estate,EMEA,Support Bundle,13619.07,2023-04-15,2023-04-29,14,2023-04-18,12,19,7,0.7155,0.4931,2023,2
OPP-017021,Account_07994,Rep_016,Manager_02,Mid,Prospecting,Healthcare,LATAM,Professional Services,69866.43,2022-04-18,2022-08-04,108,2022-05-16,15,17,8,0.5535,0.5557,2022,2
OPP-017022,Account_07869,Rep_021,Manager_07,Mid,Value Proposition,Manufacturing,EMEA,Enterprise Suite,96219.99,2022-02-23,2022-05-14,80,2022-03-30,4,6,1,0.5002,0.441,2022,1
OPP-017023,Account_03616,Rep_009,Manager_02,Top,Qualification,Healthcare,North America,Professional Services,51244.17,2022-04-02,2022-05-19,47,2022-04-23,17,23,4,0.6785,0.4617,2022,2
OPP-017024,Account_02475,Rep_015,Manager_01,Mid,Needs Analysis,Education,APAC,Add-On Services,28683.65,2024-12-11,2024-12-31,76,2025-01-29,8,6,2,0.4684,0.4517,2024,4
OPP-017025,Account_01052,Rep_013,Manager_06,Mid,Value Proposition,Education,APAC,Support Bundle,7334.32,2023-01-13,2023-04-01,78,2023-01-18,9,14,0,0.5634,0.5968,2023,1
OPP-017026,Account_06673,Rep_035,Manager_07,Low,Prospecting,Retail,EMEA,Starter Pack,17412.67,2024-07-16,2024-11-30,137,2024-11-16,20,5,5,0.4031,0.2845,2024,3
OPP-017027,Account_03700,Rep_047,Manager_05,Low,Proposal/Price Quote,Real Estate,APAC,Enterprise Suite,124736.88,2023-08-12,2023-10-28,77,2023-09-15,2,35,8,0.404,0.3874,2023,3
OPP-017028,Account_06966,Rep_037,Manager_02,Low,Needs Analysis,Manufacturing,LATAM,Enterprise Suite,132755.1,2023-08-07,2023-11-13,98,2023-10-08,14,11,1,0.3903,0.4033,2023,3
OPP-017029,Account_07478,Rep_012,Manager_05,Mid,Proposal/Price Quote,Healthcare,EMEA,Support Bundle,15780.8,2024-08-13,2024-10-09,57,2024-09-17,1,9,1,0.5709,0.5933,2024,3
OPP-017030,Account_00479,Rep_027,Manager_06,Mid,Decision Makers,Real Estate,APAC,Enterprise Suite,94451.23,2022-06-07,2022-08-19,73,2022-08-01,10,25,7,0.5009,0.4163,2022,2
OPP-017031,Account_01903,Rep_021,Manager_07,Mid,Value Proposition,Logistics,North America,Enterprise Suite,181750.42,2022-03-09,2022-05-08,60,2022-04-27,8,28,4,0.4756,0.4277,2022,1
OPP-017032,Account_00739,Rep_027,Manager_06,Mid,Value Proposition,Finance,EMEA,Professional Services,104358.62,2024-03-11,2024-04-28,48,2024-03-29,3,35,6,0.4712,0.4135,2024,1
OPP-017033,Account_07170,Rep_022,Manager_01,Mid,Closed Won,Manufacturing,LATAM,Starter Pack,6353.66,2023-04-13,2023-05-02,19,2023-04-28,3,3,0,0.5072,0.5348,2023,2
OPP-017034,Account_00028,Rep_044,Manager_02,Low,Decision Makers,Manufacturing,APAC,Starter Pack,18475.68,2022-03-27,2022-05-25,59,2022-05-05,4,3,1,0.3464,0.2753,2022,1
OPP-017035,Account_06177,Rep_028,Manager_07,Mid,Closed Lost,Technology,APAC,Professional Services,64461.87,2023-04-04,2023-05-05,31,2023-05-01,17,23,8,0.518,0.385,2023,2
OPP-017036,Account_02453,Rep_021,Manager_07,Mid,Value Proposition,Healthcare,APAC,Professional Services,48799.66,2023-08-27,2023-11-07,72,2023-09-11,19,19,6,0.5563,0.5116,2023,3
OPP-017037,Account_06497,Rep_009,Manager_02,Top,Value Proposition,Retail,LATAM,Professional Services,115149.02,2022-03-10,2022-04-27,48,2022-03-27,6,29,3,0.7593,0.7757,2022,1
OPP-017038,Account_02103,Rep_002,Manager_02,Top,Needs Analysis,Finance,LATAM,Starter Pack,6348.72,2022-11-25,2023-02-06,73,2023-01-02,9,15,5,0.7526,0.5769,2022,4
OPP-017039,Account_02269,Rep_009,Manager_02,Top,Proposal/Price Quote,Real Estate,APAC,Enterprise Suite,53059.87,2022-08-19,2022-09-18,30,2022-09-12,7,3,8,0.7767,0.7919,2022,3
OPP-017040,Account_02875,Rep_001,Manager_01,Top,Needs Analysis,Media,LATAM,Pro Plan,35989.67,2023-11-25,2024-01-08,44,2023-12-23,11,35,1,0.7171,0.6432,2023,4
OPP-017041,Account_02698,Rep_028,Manager_07,Mid,Closed Won,Technology,North America,Enterprise Suite,115216.98,2022-08-21,2022-09-12,22,2022-08-31,19,29,2,0.5355,0.5847,2022,3
OPP-017042,Account_03723,Rep_014,Manager_07,Mid,Proposal/Price Quote,Media,APAC,Enterprise Suite,170232.69,2024-05-14,2024-06-27,44,2024-06-23,19,17,6,0.4908,0.3488,2024,2
OPP-017043,Account_01605,Rep_046,Manager_04,Low,Needs Analysis,Healthcare,EMEA,Add-On Services,13027.68,2024-05-23,2024-08-18,87,2024-06-05,12,3,8,0.4169,0.3504,2024,2
OPP-017044,Account_00097,Rep_050,Manager_01,Low,Needs Analysis,Logistics,APAC,Pro Plan,54837.9,2024-12-26,2024-12-31,117,2025-01-19,5,27,4,0.3758,0.2863,2024,4
OPP-017045,Account_07916,Rep_042,Manager_07,Low,Proposal/Price Quote,Finance,North America,Support Bundle,12901.17,2024-01-11,2024-03-12,61,2024-02-08,4,31,6,0.4145,0.3873,2024,1
OPP-017046,Account_03464,Rep_011,Manager_04,Mid,Qualification,Energy,APAC,Enterprise Suite,129432.92,2023-08-20,2023-12-22,124,2023-10-23,10,22,3,0.4831,0.4068,2023,3
OPP-017047,Account_04097,Rep_006,Manager_06,Top,Decision Makers,Media,North America,Professional Services,70102.76,2024-10-07,2024-11-27,51,2024-10-16,17,12,8,0.6624,0.4624,2024,4
OPP-017048,Account_03436,Rep_046,Manager_04,Low,Needs Analysis,Retail,EMEA,Pro Plan,48116.32,2022-01-30,2022-04-27,87,2022-02-07,20,16,4,0.4051,0.3714,2022,1
OPP-017049,Account_03342,Rep_010,Manager_03,Top,Needs Analysis,Energy,APAC,Professional Services,89812.19,2022-06-25,2022-09-01,68,2022-07-21,6,7,2,0.7235,0.548,2022,2
OPP-017050,Account_00118,Rep_044,Manager_02,Low,Qualification,Finance,North America,Enterprise Suite,88497.29,2022-05-19,2022-10-26,160,2022-05-24,5,27,5,0.3612,0.2813,2022,2
OPP-017051,Account_00250,Rep_016,Manager_02,Mid,Proposal/Price Quote,Energy,EMEA,Enterprise Suite,118816.95,2024-09-23,2024-10-27,34,2024-10-26,4,28,1,0.5021,0.4574,2024,3
OPP-017052,Account_05808,Rep_004,Manager_04,Top,Prospecting,Energy,EMEA,Add-On Services,20043.34,2022-01-29,2022-04-30,91,2022-02-24,11,14,7,0.6909,0.7306,2022,1
OPP-017053,Account_00120,Rep_042,Manager_07,Low,Closed Lost,Technology,EMEA,Enterprise Suite,79347.11,2022-09-28,2022-11-03,36,2022-11-01,1,30,7,0.4105,0.2893,2022,3
OPP-017054,Account_06340,Rep_038,Manager_03,Low,Prospecting,Real Estate,LATAM,Starter Pack,14326.9,2023-03-27,2023-10-09,196,2023-09-26,11,3,1,0.3475,0.3826,2023,1
OPP-017055,Account_04129,Rep_002,Manager_02,Top,Qualification,Finance,APAC,Professional Services,98198.76,2022-01-10,2022-03-13,62,2022-02-15,20,24,1,0.6879,0.6279,2022,1
OPP-017056,Account_07792,Rep_025,Manager_04,Mid,Prospecting,Technology,North America,Pro Plan,50471.75,2022-12-24,2023-06-07,165,2023-02-16,9,4,0,0.4988,0.4386,2022,4
OPP-017057,Account_06991,Rep_043,Manager_01,Low,Negotiation/Review,Education,EMEA,Pro Plan,41993.67,2022-12-25,2023-02-10,47,2022-12-26,7,33,2,0.4112,0.4456,2022,4
OPP-017058,Account_04011,Rep_018,Manager_04,Mid,Closed Won,Education,LATAM,Professional Services,102074.8,2024-03-28,2024-04-13,16,2024-03-30,10,30,5,0.566,0.4576,2024,1
OPP-017059,Account_04783,Rep_042,Manager_07,Low,Qualification,Logistics,EMEA,Professional Services,33843.81,2023-05-25,2023-09-07,105,2023-08-22,7,7,0,0.3508,0.3966,2023,2
OPP-017060,Account_07058,Rep_009,Manager_02,Top,Prospecting,Logistics,EMEA,Starter Pack,10367.84,2022-12-18,2023-03-15,87,2023-01-31,20,12,7,0.6864,0.5025,2022,4
OPP-017061,Account_02364,Rep_050,Manager_01,Low,Closed Won,Media,North America,Professional Services,96640.51,2023-10-18,2023-11-15,28,2023-11-02,1,30,1,0.3839,0.2563,2023,4
OPP-017062,Account_07839,Rep_048,Manager_06,Low,Proposal/Price Quote,Healthcare,North America,Support Bundle,19860.23,2023-07-11,2023-09-25,76,2023-08-30,20,20,1,0.3755,0.3129,2023,3
OPP-017063,Account_02736,Rep_010,Manager_03,Top,Qualification,Manufacturing,EMEA,Pro Plan,34655.76,2022-09-28,2022-11-25,58,2022-10-22,5,23,1,0.7408,0.7668,2022,3
OPP-017064,Account_03839,Rep_019,Manager_05,Mid,Prospecting,Manufacturing,APAC,Professional Services,62891.19,2024-07-09,2024-10-28,111,2024-08-14,5,29,1,0.5149,0.3785,2024,3
OPP-017065,Account_01420,Rep_047,Manager_05,Low,Qualification,Finance,EMEA,Starter Pack,14694.2,2024-06-12,2024-11-22,163,2024-10-25,20,28,8,0.375,0.2666,2024,2
OPP-017066,Account_06217,Rep_002,Manager_02,Top,Needs Analysis,Manufacturing,EMEA,Add-On Services,19235.2,2022-05-26,2022-08-06,72,2022-08-03,17,27,5,0.7628,0.5085,2022,2
OPP-017067,Account_07642,Rep_047,Manager_05,Low,Prospecting,Retail,North America,Professional Services,87744.39,2022-08-13,2023-01-04,144,2022-11-28,17,4,5,0.3791,0.3023,2022,3
OPP-017068,Account_00969,Rep_037,Manager_02,Low,Closed Won,Logistics,APAC,Add-On Services,15160.62,2023-07-09,2023-07-31,22,2023-07-24,15,15,4,0.3984,0.2956,2023,3
OPP-017069,Account_06368,Rep_020,Manager_06,Mid,Decision Makers,Healthcare,North America,Starter Pack,10862.06,2022-02-08,2022-04-10,61,2022-04-03,19,31,1,0.5474,0.411,2022,1
OPP-017070,Account_04240,Rep_035,Manager_07,Low,Closed Won,Technology,LATAM,Enterprise Suite,105221.5,2023-01-11,2023-02-04,24,2023-01-22,14,18,4,0.3547,0.3123,2023,1
OPP-017071,Account_04831,Rep_041,Manager_06,Low,Decision Makers,Media,APAC,Professional Services,120127.53,2024-12-09,2024-12-31,73,2025-02-05,17,6,4,0.3871,0.2651,2024,4
OPP-017072,Account_04650,Rep_001,Manager_01,Top,Closed Won,Retail,North America,Support Bundle,19053.22,2023-11-02,2023-11-17,15,2023-11-11,15,13,6,0.7728,0.874,2023,4
OPP-017073,Account_00943,Rep_037,Manager_02,Low,Qualification,Healthcare,APAC,Starter Pack,7497.68,2022-12-04,2023-05-14,161,2022-12-16,12,17,0,0.3423,0.3279,2022,4
OPP-017074,Account_03067,Rep_044,Manager_02,Low,Qualification,Media,APAC,Enterprise Suite,68844.85,2024-10-08,2024-12-31,144,2024-12-26,7,19,2,0.3547,0.4013,2024,4
OPP-017075,Account_00590,Rep_042,Manager_07,Low,Value Proposition,Education,North America,Professional Services,46813.5,2023-06-23,2023-10-11,110,2023-08-29,20,24,0,0.3608,0.3954,2023,2
OPP-017076,Account_06793,Rep_034,Manager_06,Low,Proposal/Price Quote,Energy,North America,Pro Plan,60061.32,2023-03-18,2023-05-18,61,2023-03-28,3,9,6,0.3721,0.3789,2023,1
OPP-017077,Account_07967,Rep_048,Manager_06,Low,Negotiation/Review,Technology,APAC,Add-On Services,28541.61,2023-12-27,2024-02-04,39,2024-01-11,8,2,3,0.3667,0.3343,2023,4
OPP-017078,Account_06718,Rep_037,Manager_02,Low,Closed Lost,Finance,North America,Professional Services,90100.68,2023-12-24,2024-01-28,35,2024-01-24,11,30,6,0.3653,0.3548,2023,4
OPP-017079,Account_01968,Rep_037,Manager_02,Low,Qualification,Healthcare,EMEA,Professional Services,111637.99,2023-12-03,2024-03-09,97,2024-02-22,4,32,0,0.353,0.3777,2023,4
OPP-017080,Account_01202,Rep_013,Manager_06,Mid,Needs Analysis,Technology,North America,Starter Pack,9738.51,2024-08-03,2024-10-30,88,2024-10-09,16,21,0,0.5021,0.5688,2024,3
OPP-017081,Account_00093,Rep_023,Manager_02,Mid,Proposal/Price Quote,Education,APAC,Professional Services,96620.37,2023-08-16,2023-09-22,37,2023-08-31,10,23,5,0.4871,0.5371,2023,3
OPP-017082,Account_06864,Rep_001,Manager_01,Top,Value Proposition,Healthcare,EMEA,Support Bundle,19877.11,2024-09-11,2024-11-04,54,2024-09-26,7,27,5,0.7746,0.7163,2024,3
OPP-017083,Account_04445,Rep_018,Manager_04,Mid,Prospecting,Real Estate,North America,Professional Services,52488.44,2022-10-01,2023-01-05,96,2022-12-10,15,5,8,0.489,0.3718,2022,4
OPP-017084,Account_00176,Rep_010,Manager_03,Top,Needs Analysis,Education,North America,Enterprise Suite,169019.91,2024-10-07,2024-12-04,58,2024-11-28,19,35,7,0.6513,0.501,2024,4
OPP-017085,Account_03492,Rep_012,Manager_05,Mid,Qualification,Healthcare,APAC,Pro Plan,63504.56,2024-04-19,2024-07-28,100,2024-04-29,11,33,2,0.4989,0.4197,2024,2
OPP-017086,Account_07611,Rep_035,Manager_07,Low,Closed Won,Energy,EMEA,Support Bundle,10164.14,2022-09-08,2022-10-03,25,2022-09-12,10,34,0,0.3951,0.3864,2022,3
OPP-017087,Account_00322,Rep_030,Manager_02,Mid,Value Proposition,Logistics,EMEA,Add-On Services,28953.73,2023-02-01,2023-04-19,77,2023-04-12,9,27,4,0.5616,0.5168,2023,1
OPP-017088,Account_00876,Rep_048,Manager_06,Low,Closed Lost,Logistics,APAC,Enterprise Suite,81214.04,2023-02-04,2023-03-04,28,2023-02-27,4,15,2,0.3869,0.4291,2023,1
OPP-017089,Account_01046,Rep_007,Manager_07,Top,Value Proposition,Technology,LATAM,Add-On Services,29360.32,2023-02-05,2023-03-25,48,2023-02-24,17,22,4,0.6858,0.4754,2023,1
OPP-017090,Account_05705,Rep_033,Manager_05,Low,Prospecting,Logistics,APAC,Pro Plan,64224.44,2024-07-19,2024-12-31,203,2024-09-07,2,5,6,0.3761,0.2637,2024,3
OPP-017091,Account_06681,Rep_011,Manager_04,Mid,Decision Makers,Logistics,EMEA,Add-On Services,9801.3,2023-10-16,2023-11-25,40,2023-11-01,1,32,8,0.5137,0.3942,2023,4
OPP-017092,Account_06238,Rep_004,Manager_04,Top,Needs Analysis,Logistics,North America,Professional Services,75987.08,2022-10-15,2022-12-11,57,2022-11-17,10,9,1,0.714,0.6854,2022,4
OPP-017093,Account_07434,Rep_014,Manager_07,Mid,Qualification,Retail,APAC,Pro Plan,39472.4,2023-10-25,2024-02-07,105,2024-02-06,2,6,0,0.5031,0.4196,2023,4
OPP-017094,Account_02535,Rep_031,Manager_03,Low,Qualification,Media,North America,Professional Services,61303.51,2022-04-04,2022-07-04,91,2022-05-02,7,14,1,0.3572,0.2841,2022,2
OPP-017095,Account_07857,Rep_050,Manager_01,Low,Value Proposition,Finance,North America,Add-On Services,30543.26,2022-02-03,2022-05-11,97,2022-03-20,6,34,6,0.4122,0.4373,2022,1
OPP-017096,Account_02625,Rep_036,Manager_01,Low,Needs Analysis,Manufacturing,APAC,Starter Pack,17951.15,2024-12-03,2024-12-31,123,2025-03-20,5,25,2,0.3992,0.3534,2024,4
OPP-017097,Account_02245,Rep_023,Manager_02,Mid,Prospecting,Finance,APAC,Pro Plan,34856.19,2024-07-08,2024-11-19,134,2024-10-21,19,35,5,0.4683,0.3872,2024,3
OPP-017098,Account_01584,Rep_046,Manager_04,Low,Closed Lost,Manufacturing,North America,Pro Plan,56734.32,2023-09-07,2023-10-10,33,2023-09-14,18,5,1,0.4073,0.4608,2023,3
OPP-017099,Account_01213,Rep_029,Manager_01,Mid,Prospecting,Logistics,EMEA,Professional Services,117250.93,2023-07-19,2023-11-09,113,2023-10-12,8,32,5,0.5511,0.3667,2023,3
OPP-017100,Account_06393,Rep_011,Manager_04,Mid,Needs Analysis,Healthcare,LATAM,Add-On Services,16590.38,2022-01-04,2022-03-28,83,2022-03-23,16,33,0,0.4715,0.4318,2022,1
OPP-017101,Account_00758,Rep_027,Manager_06,Mid,Value Proposition,Healthcare,North America,Add-On Services,14049.97,2024-01-31,2024-04-06,66,2024-02-29,4,17,6,0.5657,0.5404,2024,1
OPP-017102,Account_04481,Rep_008,Manager_01,Top,Qualification,Finance,APAC,Pro Plan,56128.35,2022-06-09,2022-08-03,55,2022-06-11,2,11,0,0.7199,0.6383,2022,2
OPP-017103,Account_03409,Rep_032,Manager_04,Low,Proposal/Price Quote,Technology,North America,Professional Services,45159.82,2022-03-26,2022-06-12,78,2022-05-15,1,14,2,0.3793,0.3946,2022,1
OPP-017104,Account_04760,Rep_004,Manager_04,Top,Prospecting,Technology,APAC,Pro Plan,19477.18,2023-08-13,2023-11-25,104,2023-10-01,9,22,0,0.7614,0.8545,2023,3
OPP-017105,Account_01570,Rep_035,Manager_07,Low,Needs Analysis,Healthcare,LATAM,Support Bundle,19013.69,2023-01-13,2023-05-13,120,2023-03-17,12,7,6,0.3694,0.3049,2023,1
OPP-017106,Account_05193,Rep_002,Manager_02,Top,Closed Lost,Media,APAC,Support Bundle,16871.54,2024-03-20,2024-04-06,17,2024-04-03,19,28,6,0.7837,0.8563,2024,1
OPP-017107,Account_05472,Rep_005,Manager_05,Top,Qualification,Finance,EMEA,Pro Plan,51256.72,2022-12-28,2023-02-20,54,2023-01-07,15,17,1,0.7914,0.6313,2022,4
OPP-017108,Account_05802,Rep_030,Manager_02,Mid,Closed Lost,Education,APAC,Support Bundle,19480.68,2024-07-23,2024-08-20,28,2024-08-15,7,32,6,0.5616,0.4553,2024,3
OPP-017109,Account_03259,Rep_025,Manager_04,Mid,Prospecting,Retail,APAC,Enterprise Suite,138857.22,2023-05-05,2023-08-04,91,2023-06-12,14,29,1,0.5665,0.5121,2023,2
OPP-017110,Account_05084,Rep_015,Manager_01,Mid,Needs Analysis,Energy,APAC,Enterprise Suite,168496.98,2023-02-07,2023-04-24,76,2023-04-12,8,17,1,0.5122,0.5073,2023,1
OPP-017111,Account_03199,Rep_030,Manager_02,Mid,Decision Makers,Energy,North America,Pro Plan,38509.44,2024-04-28,2024-06-20,53,2024-05-03,15,28,6,0.4875,0.3385,2024,2
OPP-017112,Account_02581,Rep_017,Manager_03,Mid,Closed Won,Energy,North America,Support Bundle,8454.54,2024-08-17,2024-09-12,26,2024-08-21,9,16,1,0.4745,0.4466,2024,3
OPP-017113,Account_01346,Rep_012,Manager_05,Mid,Proposal/Price Quote,Media,EMEA,Starter Pack,12821.49,2024-12-03,2024-12-31,48,2024-12-11,20,12,3,0.5167,0.3725,2024,4
OPP-017114,Account_07695,Rep_005,Manager_05,Top,Prospecting,Real Estate,APAC,Professional Services,37084.43,2022-10-19,2022-12-22,64,2022-12-13,16,4,2,0.7838,0.7179,2022,4
OPP-017115,Account_06633,Rep_050,Manager_01,Low,Negotiation/Review,Logistics,EMEA,Add-On Services,17602.63,2024-05-10,2024-06-18,39,2024-06-09,8,20,7,0.3916,0.3283,2024,2
OPP-017116,Account_01074,Rep_027,Manager_06,Mid,Closed Won,Retail,EMEA,Enterprise Suite,86352.24,2023-06-10,2023-07-05,25,2023-06-13,11,31,0,0.5062,0.5657,2023,2
OPP-017117,Account_06026,Rep_036,Manager_01,Low,Proposal/Price Quote,Finance,LATAM,Pro Plan,53073.2,2023-03-20,2023-05-12,53,2023-04-01,8,23,7,0.3697,0.3274,2023,1
OPP-017118,Account_04555,Rep_019,Manager_05,Mid,Value Proposition,Finance,APAC,Add-On Services,12146.04,2024-04-24,2024-06-06,43,2024-05-18,20,29,3,0.4786,0.5132,2024,2
OPP-017119,Account_03802,Rep_004,Manager_04,Top,Qualification,Education,APAC,Pro Plan,22680.3,2022-12-18,2023-03-20,92,2023-02-17,3,16,2,0.6591,0.6104,2022,4
OPP-017120,Account_01266,Rep_026,Manager_05,Mid,Prospecting,Education,LATAM,Pro Plan,52509.29,2023-12-28,2024-05-02,126,2024-02-13,3,9,0,0.5446,0.5711,2023,4
OPP-017121,Account_02046,Rep_045,Manager_03,Low,Proposal/Price Quote,Technology,LATAM,Starter Pack,5614.57,2023-10-24,2023-12-11,48,2023-12-10,8,30,0,0.4096,0.3624,2023,4
OPP-017122,Account_06596,Rep_015,Manager_01,Mid,Closed Lost,Education,North America,Starter Pack,12345.66,2024-04-30,2024-06-03,34,2024-05-28,14,21,6,0.521,0.501,2024,2
OPP-017123,Account_00623,Rep_016,Manager_02,Mid,Closed Lost,Technology,EMEA,Pro Plan,32206.87,2024-01-23,2024-02-12,20,2024-02-03,13,35,1,0.5622,0.4251,2024,1
OPP-017124,Account_01365,Rep_028,Manager_07,Mid,Prospecting,Real Estate,EMEA,Enterprise Suite,120357.85,2023-01-09,2023-04-22,103,2023-03-25,2,25,7,0.5347,0.3478,2023,1
OPP-017125,Account_04976,Rep_013,Manager_06,Mid,Needs Analysis,Technology,North America,Support Bundle,11765.0,2022-07-09,2022-09-23,76,2022-07-16,20,3,0,0.558,0.597,2022,3
OPP-017126,Account_05041,Rep_013,Manager_06,Mid,Closed Won,Real Estate,APAC,Enterprise Suite,165518.88,2024-11-16,2024-12-12,26,2024-11-29,19,23,6,0.5498,0.5935,2024,4
OPP-017127,Account_03059,Rep_005,Manager_05,Top,Qualification,Healthcare,APAC,Pro Plan,36651.47,2024-12-08,2024-12-31,55,2025-01-14,4,3,4,0.7464,0.8297,2024,4
OPP-017128,Account_01804,Rep_037,Manager_02,Low,Closed Won,Logistics,APAC,Pro Plan,29846.98,2023-09-16,2023-10-17,31,2023-09-29,7,18,7,0.4138,0.4263,2023,3
OPP-017129,Account_04674,Rep_019,Manager_05,Mid,Proposal/Price Quote,Finance,APAC,Support Bundle,17290.1,2023-08-19,2023-10-12,54,2023-10-12,8,29,4,0.5366,0.3547,2023,3
OPP-017130,Account_07623,Rep_016,Manager_02,Mid,Closed Won,Energy,North America,Enterprise Suite,181093.77,2022-10-22,2022-11-08,17,2022-10-29,13,29,5,0.498,0.5159,2022,4
OPP-017131,Account_00868,Rep_021,Manager_07,Mid,Prospecting,Retail,LATAM,Support Bundle,19494.42,2023-08-24,2023-12-21,119,2023-12-05,12,3,3,0.526,0.5081,2023,3
OPP-017132,Account_05780,Rep_030,Manager_02,Mid,Prospecting,Logistics,APAC,Starter Pack,5882.32,2022-12-08,2023-03-22,104,2023-02-28,5,12,0,0.5467,0.3738,2022,4
OPP-017133,Account_06909,Rep_018,Manager_04,Mid,Value Proposition,Technology,LATAM,Support Bundle,14143.49,2023-08-22,2023-11-02,72,2023-10-18,1,25,8,0.5533,0.4166,2023,3
OPP-017134,Account_02355,Rep_031,Manager_03,Low,Qualification,Healthcare,EMEA,Professional Services,87047.08,2024-10-03,2024-12-31,131,2025-01-02,7,3,8,0.3476,0.3544,2024,4
OPP-017135,Account_03820,Rep_024,Manager_03,Mid,Prospecting,Media,EMEA,Add-On Services,11287.68,2022-05-08,2022-09-01,116,2022-07-21,18,5,0,0.5083,0.3553,2022,2
OPP-017136,Account_06783,Rep_030,Manager_02,Mid,Value Proposition,Finance,EMEA,Professional Services,73194.87,2022-04-15,2022-07-03,79,2022-05-21,16,6,6,0.4824,0.3743,2022,2
OPP-017137,Account_00082,Rep_019,Manager_05,Mid,Prospecting,Technology,APAC,Starter Pack,15790.8,2022-06-24,2022-11-15,144,2022-10-08,4,31,2,0.4723,0.3211,2022,2
OPP-017138,Account_07018,Rep_043,Manager_01,Low,Decision Makers,Logistics,LATAM,Add-On Services,15814.0,2024-05-03,2024-08-10,99,2024-06-23,5,13,1,0.3567,0.2538,2024,2
OPP-017139,Account_07153,Rep_035,Manager_07,Low,Value Proposition,Technology,APAC,Add-On Services,25671.58,2023-10-09,2023-12-31,83,2023-11-09,16,29,4,0.3816,0.252,2023,4
OPP-017140,Account_05304,Rep_007,Manager_07,Top,Decision Makers,Logistics,EMEA,Enterprise Suite,93385.36,2022-05-13,2022-06-24,42,2022-05-19,9,6,8,0.7463,0.6805,2022,2
